label_ID,x_nm,y_nm,oligomer_ID
1349,7249.4,5441,76
1350,7249.4,5441,76
1351,7254.1,5391.2,76
1352,7254.1,5391.2,76
1353,7264.6,8683.1,192
1354,7264.6,8683.1,192
1355,7272.5,6484.5,125
1356,7272.5,6484.5,125
1357,7290.5,8640.3,192
1358,7290.5,8640.3,192
1359,7294.1,6439.4,125
1360,7294.1,6439.4,125
1361,7299.2,5445.8,76
1362,7299.2,5445.8,76
1363,7303.9,5396,76
1364,7303.9,5396,76
1365,7317.5,6506.1,125
1366,7317.5,6506.1,125
1367,7321.8,4923.5,128
1368,7321.8,4923.5,128
1369,7338.3,4876.3,128
1370,7338.3,4876.3,128
1371,7339.2,6461,125
1372,7339.2,6461,125
1373,7369,4940,128
1374,7369,4940,128
1375,7383.2,1730.1,222
1376,7383.2,1730.1,222
1377,7385.5,4892.8,128
1378,7385.5,4892.8,128
1379,7385.8,1680.2,222
1380,7385.8,1680.2,222
1381,7387.1,182.31,241
1382,7387.1,182.31,241
1383,7387.8,3051.4,110
1384,7387.8,3051.4,110
1385,7393.7,231.87,241
1386,7393.7,231.87,241
1387,7407,3005.2,110
1388,7407,3005.2,110
1389,7433.1,1732.7,222
1390,7433.1,1732.7,222
1391,7434,3070.5,110
1392,7434,3070.5,110
1393,7435.7,1682.8,222
1394,7435.7,1682.8,222
1395,7436.6,175.67,241
1396,7436.6,175.67,241
1397,7440.6,5724,139
1398,7440.6,5724,139
1399,7443.3,225.23,241
1400,7443.3,225.23,241
1401,7449.8,594.79,60
1402,7449.8,594.79,60
1403,7453.2,3024.3,110
1404,7453.2,3024.3,110
1405,7453.8,644.64,60
1406,7453.8,644.64,60
1407,7462.6,5679.1,139
1408,7462.6,5679.1,139
1409,7485.4,5746.1,139
1410,7485.4,5746.1,139
1411,7494.4,1455.5,14
1412,7494.4,1455.5,14
1413,7499.7,590.85,60
1414,7499.7,590.85,60
1415,7503.6,640.7,60
1416,7503.6,640.7,60
1417,7507.5,5701.2,139
1418,7507.5,5701.2,139
1419,7513.6,1409.4,14
1420,7513.6,1409.4,14
1421,7514.7,6114.1,1
1422,7514.7,6114.1,1
1423,7537.4,6069.6,1
1424,7537.4,6069.6,1
1425,7540.5,1474.8,14
1426,7540.5,1474.8,14
1427,7556.1,503.5,85
1428,7556.1,503.5,85
1429,7559.1,553.41,85
1430,7559.1,553.41,85
1431,7559.2,6136.8,1
1432,7559.2,6136.8,1
1433,7559.8,1428.6,14
1434,7559.8,1428.6,14
1435,7581.9,6092.2,1
1436,7581.9,6092.2,1
1437,7589.2,924.1,90
1438,7589.2,924.1,90
1439,7602.1,2055.1,15
1440,7602.1,2055.1,15
1441,7606,500.49,85
1442,7606,500.49,85
1443,7609,550.4,85
1444,7609,550.4,85
1445,7621.7,962.09,90
1446,7621.7,962.09,90
1447,7625.1,2010.7,15
1448,7625.1,2010.7,15
1449,7627.2,891.6,90
1450,7627.2,891.6,90
1451,7646.4,2078.1,15
1452,7646.4,2078.1,15
1453,7659.7,929.59,90
1454,7659.7,929.59,90
1455,7669.5,2033.7,15
1456,7669.5,2033.7,15
1457,7694.7,4894.7,104
1458,7694.7,4894.7,104
1459,7729.4,4858.8,104
1460,7729.4,4858.8,104
1461,7730.6,4929.5,104
1462,7730.6,4929.5,104
1463,7743.4,2943.2,67
1464,7743.4,2943.2,67
1465,7765.4,4893.5,104
1466,7765.4,4893.5,104
1467,7768.5,2900,67
1468,7768.5,2900,67
1469,7786.6,2968.4,67
1470,7786.6,2968.4,67
1471,7790.1,2609.7,228
1472,7790.1,2609.7,228
1473,7811.7,2925.2,67
1474,7811.7,2925.2,67
1475,7816.9,2567.5,228
1476,7816.9,2567.5,228
1477,7828.6,1751.4,246
1478,7828.6,1751.4,246
1479,7830.2,1701.4,246
1480,7830.2,1701.4,246
1481,7832.3,2636.5,228
1482,7832.3,2636.5,228
1483,7832.8,7092,71
1484,7832.8,7092,71
1485,7834.3,906.75,242
1486,7834.3,906.75,242
1487,7840.5,857.13,242
1488,7840.5,857.13,242
1489,7841.9,7042.8,71
1490,7841.9,7042.8,71
1491,7859.1,2594.3,228
1492,7859.1,2594.3,228
1493,7871.4,589.09,227
1494,7871.4,589.09,227
1495,7878.5,1753.1,246
1496,7878.5,1753.1,246
1497,7880.2,1703.1,246
1498,7880.2,1703.1,246
1499,7882,7101.1,71
1500,7882,7101.1,71
1501,7883.9,912.93,242
1502,7883.9,912.93,242
1503,7886.9,636.63,227
1504,7886.9,636.63,227
1505,7890.1,863.31,242
1506,7890.1,863.31,242
1507,7891.1,7051.9,71
1508,7891.1,7051.9,71
1509,7911.4,4533.9,68
1510,7911.4,4533.9,68
1511,7915.5,4484.1,68
1512,7915.5,4484.1,68
1513,7918.9,573.6,227
1514,7918.9,573.6,227
1515,7934.4,621.14,227
1516,7934.4,621.14,227
1517,7940.1,323.36,112
1518,7940.1,323.36,112
1519,7961.3,4538,68
1520,7961.3,4538,68
1521,7963.8,279.32,112
1522,7963.8,279.32,112
1523,7965.3,4488.1,68
1524,7965.3,4488.1,68
1525,7974.4,6016.9,234
1526,7974.4,6016.9,234
1527,7984.2,347.04,112
1528,7984.2,347.04,112
1529,7997.7,6061.2,234
1530,7997.7,6061.2,234
1531,8007.8,303,112
1532,8007.8,303,112
1533,8018.7,5993.7,234
1534,8018.7,5993.7,234
1535,8022.3,2935.3,212
1536,8022.3,2935.3,212
1537,8022.6,1359.4,135
1538,8022.6,1359.4,135
1539,8025.2,1309.5,135
1540,8025.2,1309.5,135
1541,8035.5,2887.1,212
1542,8035.5,2887.1,212
1543,8041.9,6038,234
1544,8041.9,6038,234
1545,8049.9,8880.1,218
1546,8049.9,8880.1,218
1547,8057.6,3602.1,181
1548,8057.6,3602.1,181
1549,8058.7,3652,181
1550,8058.7,3652,181
1551,8070.5,2948.6,212
1552,8070.5,2948.6,212
1553,8071.8,2571,244
1554,8071.8,2571,244
1555,8072.5,1362,135
1556,8072.5,1362,135
1557,8074.5,8836.6,218
1558,8074.5,8836.6,218
1559,8075.1,1312.1,135
1560,8075.1,1312.1,135
1561,8083.8,2900.3,212
1562,8083.8,2900.3,212
1563,8087.5,2618.5,244
1564,8087.5,2618.5,244
1565,8090.8,7099.5,138
1566,8090.8,7099.5,138
1567,8093.5,8904.7,218
1568,8093.5,8904.7,218
1569,8107.6,3601,181
1570,8107.6,3601,181
1571,8108.7,3651,181
1572,8108.7,3651,181
1573,8114.4,7055.5,138
1574,8114.4,7055.5,138
1575,8118.1,8861.2,218
1576,8118.1,8861.2,218
1577,8119.2,2555.3,244
1578,8119.2,2555.3,244
1579,8130.2,1800.9,4
1580,8130.2,1800.9,4
1581,8134.8,7123.2,138
1582,8134.8,7123.2,138
1583,8135,2602.8,244
1584,8135,2602.8,244
1585,8139.2,6599.6,82
1586,8139.2,6599.6,82
1587,8139.4,1751.8,4
1588,8139.4,1751.8,4
1589,8152,6551.2,82
1590,8152,6551.2,82
1591,8158.5,7079.1,138
1592,8158.5,7079.1,138
1593,8179.4,1810,4
1594,8179.4,1810,4
1595,8187.6,6612.4,82
1596,8187.6,6612.4,82
1597,8188.5,1760.9,4
1598,8188.5,1760.9,4
1599,8200.4,6564,82
1600,8200.4,6564,82
1601,8200.7,8445.6,78
1602,8200.7,8445.6,78
1603,8203.4,7274,59
1604,8203.4,7274,59
1605,8220.7,7227.1,59
1606,8220.7,7227.1,59
1607,8235.2,8409.4,78
1608,8235.2,8409.4,78
1609,8236.9,8480.1,78
1610,8236.9,8480.1,78
1611,8250.4,7291.3,59
1612,8250.4,7291.3,59
1613,8251.4,3356,219
1614,8251.4,3356,219
1615,8267.6,7244.4,59
1616,8267.6,7244.4,59
1617,8270.2,3309.7,219
1618,8270.2,3309.7,219
1619,8271.4,8443.9,78
1620,8271.4,8443.9,78
1621,8297.7,3374.8,219
1622,8297.7,3374.8,219
1623,8303.6,2796.8,42
1624,8303.6,2796.8,42
1625,8316.5,3328.5,219
1626,8316.5,3328.5,219
1627,8335.9,2758.6,42
1628,8335.9,2758.6,42
1629,8341.7,2829.1,42
1630,8341.7,2829.1,42
1631,8374,2790.9,42
1632,8374,2790.9,42
1633,8381.5,2711,65
1634,8381.5,2711,65
1635,8389.9,2760.3,65
1636,8389.9,2760.3,65
1637,8430.8,2702.6,65
1638,8430.8,2702.6,65
1639,8439.2,2751.9,65
1640,8439.2,2751.9,65
1641,8472.9,22.127,146
1642,8472.9,22.127,146
1643,8473.7,-27.866,146
1644,8473.7,-27.866,146
1645,8522.9,22.933,146
1646,8522.9,22.933,146
1647,8523.7,-27.06,146
1648,8523.7,-27.06,146
1649,8525.4,1158.2,89
1650,8525.4,1158.2,89
1651,8526.6,1208.2,89
1652,8526.6,1208.2,89
1653,8550,6958.3,10
1654,8550,6958.3,10
1655,8568.9,7004.6,10
1656,8568.9,7004.6,10
1657,8572.9,2208.4,95
1658,8572.9,2208.4,95
1659,8575.3,1156.9,89
1660,8575.3,1156.9,89
1661,8576.6,1206.9,89
1662,8576.6,1206.9,89
1663,8596.3,6939.4,10
1664,8596.3,6939.4,10
1665,8600.6,2250,95
1666,8600.6,2250,95
1667,8614.6,2180.7,95
1668,8614.6,2180.7,95
1669,8615.2,6985.6,10
1670,8615.2,6985.6,10
1671,8642.3,2222.3,95
1672,8642.3,2222.3,95
1673,8683.7,9125.1,6
1674,8683.7,9125.1,6
1675,8696.7,9173.4,6
1676,8696.7,9173.4,6
1677,8702.1,3630.1,81
1678,8702.1,3630.1,81
1679,8705.4,3580.2,81
1680,8705.4,3580.2,81
1681,8726,4708.8,86
1682,8726,4708.8,86
1683,8732,9112.2,6
1684,8732,9112.2,6
1685,8745,9160.4,6
1686,8745,9160.4,6
1687,8752,3633.4,81
1688,8752,3633.4,81
1689,8754.7,4667.9,86
1690,8754.7,4667.9,86
1691,8755.3,3583.5,81
1692,8755.3,3583.5,81
1693,8766.9,4737.5,86
1694,8766.9,4737.5,86
1695,8784.1,442.94,109
1696,8784.1,442.94,109
1697,8795.6,4696.6,86
1698,8795.6,4696.6,86
1699,8797.9,709.12,126
1700,8797.9,709.12,126
1701,8811.1,557.64,150
1702,8811.1,557.64,150
1703,8812.5,661.28,126
1704,8812.5,661.28,126
1705,8817.9,406.07,109
1706,8817.9,406.07,109
1707,8821,476.72,109
1708,8821,476.72,109
1709,8831.7,603.19,150
1710,8831.7,603.19,150
1711,8845.8,723.66,126
1712,8845.8,723.66,126
1713,8854.7,439.85,109
1714,8854.7,439.85,109
1715,8856.7,537.03,150
1716,8856.7,537.03,150
1717,8860.3,675.82,126
1718,8860.3,675.82,126
1719,8877.3,582.59,150
1720,8877.3,582.59,150
1721,8890.2,1844.2,237
1722,8890.2,1844.2,237
1723,8892.6,2903.7,200
1724,8892.6,2903.7,200
1725,8897.7,1893.7,237
1726,8897.7,1893.7,237
1727,8922,6503.2,223
1728,8922,6503.2,223
1729,8922.7,2863.7,200
1730,8922.7,2863.7,200
1731,8926.2,6453.4,223
1732,8926.2,6453.4,223
1733,8932.5,2933.7,200
1734,8932.5,2933.7,200
1735,8939.7,1836.8,237
1736,8939.7,1836.8,237
1737,8947.1,1886.2,237
1738,8947.1,1886.2,237
1739,8962.6,2893.8,200
1740,8962.6,2893.8,200
1741,8971.8,6507.4,223
1742,8971.8,6507.4,223
1743,8974.5,8112.8,159
1744,8974.5,8112.8,159
1745,8976,6457.6,223
1746,8976,6457.6,223
1747,8985.3,3785.4,151
1748,8985.3,3785.4,151
1749,8995.9,8067.6,159
1750,8995.9,8067.6,159
1751,8999.6,2820.2,103
1752,8999.6,2820.2,103
1753,9007.5,2869.6,103
1754,9007.5,2869.6,103
1755,9015.1,3745.2,151
1756,9015.1,3745.2,151
1757,9019.7,8134.2,159
1758,9019.7,8134.2,159
1759,9025.5,3815.1,151
1760,9025.5,3815.1,151
1761,9041.1,8089,159
1762,9041.1,8089,159
1763,9048.9,2812.3,103
1764,9048.9,2812.3,103
1765,9054.9,6333.6,188
1766,9054.9,6333.6,188
1767,9055.3,3774.9,151
1768,9055.3,3774.9,151
1769,9056.8,2861.7,103
1770,9056.8,2861.7,103
1771,9070.8,6286.2,188
1772,9070.8,6286.2,188
1773,9096.3,7765.7,57
1774,9096.3,7765.7,57
1775,9102.3,6349.6,188
1776,9102.3,6349.6,188
1777,9118.2,6302.2,188
1778,9118.2,6302.2,188
1779,9126.6,6287.4,8
1780,9126.6,6287.4,8
1781,9127.7,7726.8,57
1782,9127.7,7726.8,57
1783,9134.6,2589.5,173
1784,9134.6,2589.5,173
1785,9135.3,7797.1,57
1786,9135.3,7797.1,57
1787,9139,2539.7,173
1788,9139,2539.7,173
1789,9144.5,6334.1,8
1790,9144.5,6334.1,8
1791,9166.6,7758.1,57
1792,9166.6,7758.1,57
1793,9173.3,6269.5,8
1794,9173.3,6269.5,8
1795,9184.4,2593.9,173
1796,9184.4,2593.9,173
1797,9188.8,2544.1,173
1798,9188.8,2544.1,173
1799,9191.2,6316.2,8
1800,9191.2,6316.2,8
1801,9257.5,6220.9,180
1802,9257.5,6220.9,180
1803,9280.3,6265.4,180
1804,9280.3,6265.4,180
1805,9301.9,6198,180
1806,9301.9,6198,180
1807,9316.2,3637.3,249
1808,9316.2,3637.3,249
1809,9324.8,6242.5,180
1810,9324.8,6242.5,180
1811,9328.8,5634.2,50
1812,9328.8,5634.2,50
1813,9338.2,3592.4,249
1814,9338.2,3592.4,249
1815,9341.7,5682.5,50
1816,9341.7,5682.5,50
1817,9350.2,1661.5,174
1818,9350.2,1661.5,174
1819,9357.4,1711,174
1820,9357.4,1711,174
1821,9361.1,3659.3,249
1822,9361.1,3659.3,249
1823,9377.1,5621.4,50
1824,9377.1,5621.4,50
1825,9383.1,3614.4,249
1826,9383.1,3614.4,249
1827,9390,5669.7,50
1828,9390,5669.7,50
1829,9398.8,2520.6,206
1830,9398.8,2520.6,206
1831,9398.8,2570.6,206
1832,9398.8,2570.6,206
1833,9399.7,1654.3,174
1834,9399.7,1654.3,174
1835,9403.6,9753.9,197
1836,9403.6,9753.9,197
1837,9406.9,1703.8,174
1838,9406.9,1703.8,174
1839,9436.8,9791.3,197
1840,9436.8,9791.3,197
1841,9441,9720.7,197
1842,9441,9720.7,197
1843,9441.2,6446.8,54
1844,9441.2,6446.8,54
1845,9443.1,6396.9,54
1846,9443.1,6396.9,54
1847,9448.8,2520.6,206
1848,9448.8,2520.6,206
1849,9448.8,2570.6,206
1850,9448.8,2570.6,206
1851,9474,8877.8,111
1852,9474,8877.8,111
1853,9474.2,9758.1,197
1854,9474.2,9758.1,197
1855,9491.1,6448.7,54
1856,9491.1,6448.7,54
1857,9493,6398.8,54
1858,9493,6398.8,54
1859,9495.1,8923.1,111
1860,9495.1,8923.1,111
1861,9499.4,8547.3,193
1862,9499.4,8547.3,193
1863,9518,8593.7,193
1864,9518,8593.7,193
1865,9519.3,8856.7,111
1866,9519.3,8856.7,111
1867,9540.4,8902,111
1868,9540.4,8902,111
1869,9545.7,8528.6,193
1870,9545.7,8528.6,193
1871,9559.6,8249.2,211
1872,9559.6,8249.2,211
1873,9564.4,8575,193
1874,9564.4,8575,193
1875,9574.7,8201.6,211
1876,9574.7,8201.6,211
1877,9607.2,8264.4,211
1878,9607.2,8264.4,211
1879,9610.6,9544,205
1880,9610.6,9544,205
1881,9622.4,8216.7,211
1882,9622.4,8216.7,211
1883,9631.2,562.87,5
1884,9631.2,562.87,5
1885,9643.1,9582,205
1886,9643.1,9582,205
1887,9648.7,9511.5,205
1888,9648.7,9511.5,205
1889,9659.7,603.93,5
1890,9659.7,603.93,5
1891,9672.3,534.34,5
1892,9672.3,534.34,5
1893,9681.1,9549.6,205
1894,9681.1,9549.6,205
1895,9681.4,4180.3,16
1896,9681.4,4180.3,16
1897,9685.3,1977.9,166
1898,9685.3,1977.9,166
1899,9692.1,2027.4,166
1900,9692.1,2027.4,166
1901,9697.9,4133.1,16
1902,9697.9,4133.1,16
1903,9698.3,5515.3,168
1904,9698.3,5515.3,168
1905,9700.8,575.4,5
1906,9700.8,575.4,5
1907,9707.5,3570.4,94
1908,9707.5,3570.4,94
1909,9708,5466.3,168
1910,9708,5466.3,168
1911,9728.1,3615.9,94
1912,9728.1,3615.9,94
1913,9728.6,4196.8,16
1914,9728.6,4196.8,16
1915,9734.9,1971.2,166
1916,9734.9,1971.2,166
1917,9741.6,2020.7,166
1918,9741.6,2020.7,166
1919,9745.1,4149.6,16
1920,9745.1,4149.6,16
1921,9747.4,5525,168
1922,9747.4,5525,168
1923,9752.9,7743.2,203
1924,9752.9,7743.2,203
1925,9753.1,3549.8,94
1926,9753.1,3549.8,94
1927,9757.1,5476,168
1928,9757.1,5476,168
1929,9773.7,3595.4,94
1930,9773.7,3595.4,94
1931,9777.7,7786.6,203
1932,9777.7,7786.6,203
1933,9785.3,1222.8,177
1934,9785.3,1222.8,177
1935,9796.3,7718.4,203
1936,9796.3,7718.4,203
1937,9799.1,1270.9,177
1938,9799.1,1270.9,177
1939,9821.1,7761.8,203
1940,9821.1,7761.8,203
1941,9833.4,1209,177
1942,9833.4,1209,177
1943,9847.2,1257.1,177
1944,9847.2,1257.1,177
1945,9865.5,7512.1,236
1946,9865.5,7512.1,236
1947,9881.7,7559.5,236
1948,9881.7,7559.5,236
1949,9901.2,704.06,140
1950,9901.2,704.06,140
1951,9908.7,1015.2,56
1952,9908.7,1015.2,56
1953,9912.4,965.31,56
1954,9912.4,965.31,56
1955,9912.8,7496,236
1956,9912.8,7496,236
1957,9929,7543.3,236
1958,9929,7543.3,236
1959,9934.5,666.8,140
1960,9934.5,666.8,140
1961,9938.5,737.4,140
1962,9938.5,737.4,140
1963,9945.5,4355.2,108
1964,9945.5,4355.2,108
1965,9947.5,9439.6,154
1966,9947.5,9439.6,154
1967,9958.6,1018.8,56
1968,9958.6,1018.8,56
1969,9962.2,968.96,56
1970,9962.2,968.96,56
1971,9971.8,700.14,140
1972,9971.8,700.14,140
1973,9976.3,9480.5,154
1974,9976.3,9480.5,154
1975,9980.2,4319.2,108
1976,9980.2,4319.2,108
1977,9981.5,4389.9,108
1978,9981.5,4389.9,108
1979,9988.4,9410.8,154
1980,9988.4,9410.8,154
1981,10016,4353.9,108
1982,10016,4353.9,108
1983,10017,9451.6,154
1984,10017,9451.6,154
1985,10038,9916.1,9
1986,10038,9916.1,9
1987,10044,9866.4,9
1988,10044,9866.4,9
1989,10047,6122.7,167
1990,10047,6122.7,167
1991,10047,6172.7,167
1992,10047,6172.7,167
1993,10088,9921.9,9
1994,10088,9921.9,9
1995,10094,9872.3,9
1996,10094,9872.3,9
1997,10097,6122.2,167
1998,10097,6122.2,167
1999,10097,6172.2,167
2000,10097,6172.2,167
